Date,Retail_Department,Service_Type,Region,Usage_Units,Cost_INR
2026-10-17,Grocery,Storage,Central,874.0,4177.0
2026-10-17,Pharmacy,Database,South,245.0,13746.0
2026-10-17,Toys,Compute,South,1103.0,35447.0
2026-10-17,Grocery,Compute,West,708.0,21675.0
2026-10-17,Beauty,Storage,North,2116.0,13372.0
2026-10-17,Sports,Network,South,409.0,1819.0
2026-10-17,Home,Database,East,560.0,35159.0
2026-10-17,Sports,Storage,West,993.0,7042.0
2026-10-17,Sports,Database,East,349.0,21809.0
2026-10-18,Electronics,Storage,West,702.0,4633.0
2026-10-18,Home,Database,West,2248.0,124512.0
2026-10-18,Beauty,Compute,South,1242.0,42163.0
2026-10-18,Fashion,Storage,South,1829.0,11239.0
2026-10-18,Home,Storage,East,698.0,3873.0
2026-10-18,Fashion,Network,North,324.0,1325.0
2026-10-18,Electronics,Compute,West,392.0,12981.0
2026-10-18,Grocery,AI/ML,East,321.0,64448.0
2026-10-18,Home,Compute,Central,1051.0,28382.0
2026-10-18,Electronics,Network,Central,560.0,2047.0
2026-10-18,Fashion,Storage,North,342.0,1776.0
2026-10-18,Pharmacy,Compute,North,776.0,25955.0
2026-10-18,Home,Storage,West,2314.0,13405.0
2026-10-18,Grocery,Storage,Central,698.0,3810.0
2026-10-18,Grocery,Compute,North,698.0,23058.0
2026-10-19,Toys,Network,North,1934.0,8129.0
2026-10-19,Pharmacy,Network,South,684.0,2875.0
2026-10-19,Electronics,Storage,East,2042.0,12912.0
2026-10-19,Fashion,Monitoring,East,419.0,3892.0
2026-10-19,Pharmacy,Compute,Central,556.0,18195.0
2026-10-19,Electronics,Database,West,278.0,17088.0
2026-10-19,Grocery,Compute,South,383.0,14867.0
2026-10-19,Home,Logging,North,696.0,1542.0
2026-10-19,Fashion,Database,North,1310.0,68976.0
2026-10-19,Grocery,Compute,Central,1143.0,28644.0
2026-10-19,Beauty,CDN,East,904.0,3575.0
2026-10-19,Fashion,Compute,South,314.0,9541.0
2026-10-19,Electronics,Compute,West,537.0,17594.0
2026-10-19,Sports,Logging,East,495.0,1463.0
2026-10-19,Beauty,Network,Central,721.0,2102.0
2026-10-19,Pharmacy,Compute,West,863.0,27510.0
2026-10-20,Home,Network,East,1570.0,7625.0
2026-10-20,Grocery,Network,East,888.0,3483.0
2026-10-20,Electronics,Storage,Central,1381.0,8953.0
2026-10-20,Grocery,Logging,South,1180.0,4139.0
2026-10-20,Home,Network,West,710.0,2741.0
2026-10-20,Beauty,Compute,East,1264.0,30143.0
2026-10-20,Pharmacy,Database,East,541.0,32524.0
2026-10-20,Sports,Compute,West,283.0,11213.0
2026-10-20,Grocery,Storage,North,1334.0,9383.0
2026-10-20,Beauty,Storage,North,2897.0,19838.0
2026-10-20,Fashion,Compute,North,514.0,15108.0
2026-10-20,Pharmacy,Database,Central,656.0,34002.0
2026-10-20,Grocery,Monitoring,Central,358.0,3319.0
2026-10-20,Beauty,Compute,East,462.0,15011.0
2026-10-21,Beauty,AI/ML,North,361.0,68051.0
2026-10-21,Grocery,Network,North,575.0,2614.0
2026-10-21,Toys,Network,Central,741.0,2995.0
2026-10-21,Grocery,Compute,Central,375.0,13755.0
2026-10-21,Electronics,AI/ML,Central,62.0,15763.0
2026-10-21,Grocery,Storage,North,1237.0,8287.0
2026-10-21,Home,Storage,West,276.0,1518.0
2026-10-21,Electronics,Compute,South,264.0,8963.0
2026-10-21,Fashion,Compute,Central,1020.0,36080.0
2026-10-21,Pharmacy,Logging,South,392.0,1053.0
2026-10-21,Pharmacy,Storage,North,1707.0,7710.0
2026-10-21,Fashion,Logging,Central,788.0,1739.0
2026-10-22,Electronics,Database,West,533.0,26253.0
2026-10-22,Grocery,Database,West,182.0,11509.0
2026-10-22,Pharmacy,Storage,West,1163.0,7434.0
2026-10-22,Toys,Database,West,333.0,19046.0
2026-10-22,Fashion,Network,South,363.0,1571.0
2026-10-22,Electronics,Logging,North,392.0,1208.0
2026-10-22,Grocery,Network,Central,986.0,4081.0
2026-10-22,Toys,Database,North,210.0,7623.0
2026-10-22,Pharmacy,Compute,East,458.0,16284.0
2026-10-22,Grocery,Storage,Central,485.0,2861.0
2026-10-22,Grocery,Database,East,764.0,37948.0
2026-10-22,Toys,Storage,West,1368.0,9216.0
2026-10-23,Sports,Compute,East,211.0,5615.0
2026-10-23,Electronics,Compute,East,417.0,13942.0
2026-10-23,Sports,Compute,West,228.0,5301.0
2026-10-23,Electronics,Compute,East,669.0,18005.0
2026-10-23,Home,Storage,North,727.0,4110.0
2026-10-23,Fashion,Compute,East,581.0,18489.0
2026-10-23,Toys,Network,North,799.0,2516.0
2026-10-23,Toys,CDN,West,622.0,2605.0
2026-10-23,Beauty,Network,Central,432.0,1829.0
2026-10-23,Electronics,Database,North,1085.0,62769.0
2026-10-23,Grocery,Storage,Central,1878.0,8155.0
2026-10-24,Sports,Network,West,1155.0,4719.0
2026-10-24,Grocery,Network,North,2630.0,11364.0
2026-10-24,Beauty,Compute,North,650.0,19854.0
2026-10-24,Sports,Logging,East,1535.0,4458.0
2026-10-24,Fashion,Storage,South,1100.0,7344.0
2026-10-24,Electronics,Database,South,160.0,8002.0
2026-10-24,Fashion,Monitoring,Central,923.0,7526.0
2026-10-25,Electronics,Database,North,124.0,7431.0
2026-10-25,Pharmacy,Database,West,735.0,44814.0
2026-10-25,Fashion,Network,North,564.0,2214.0
2026-10-25,Beauty,Network,Central,1931.0,6988.0
2026-10-25,Grocery,AI/ML,East,115.0,24053.0
2026-10-25,Beauty,Database,West,331.0,19607.0
2026-10-25,Home,Logging,North,1198.0,3533.0
2026-10-25,Electronics,AI/ML,North,120.0,26633.0
2026-10-25,Grocery,Compute,East,387.0,11514.0
2026-10-25,Grocery,Database,East,301.0,17663.0
2026-10-25,Beauty,Storage,North,1098.0,6576.0
2026-10-25,Home,Storage,South,1144.0,6152.0
2026-10-25,Grocery,Compute,North,2007.0,53616.0
2026-10-25,Electronics,Logging,South,1650.0,5625.0
2026-10-26,Fashion,Compute,North,513.0,14940.0
2026-10-26,Grocery,Monitoring,West,1031.0,9579.0
2026-10-26,Fashion,Compute,South,787.0,24779.0
2026-10-26,Fashion,Database,South,265.0,15594.0
2026-10-26,Home,Network,Central,774.0,2981.0
2026-10-26,Electronics,Compute,East,1123.0,29526.0
2026-10-26,Electronics,Storage,North,549.0,12667.0
2026-10-26,Electronics,Network,East,774.0,3060.0
2026-10-26,Beauty,AI/ML,East,149.0,34449.0
2026-10-26,Fashion,AI/ML,North,180.0,44350.0
2026-10-26,Beauty,Monitoring,West,574.0,5394.0
2026-10-26,Sports,Compute,East,464.0,17015.0
2026-10-26,Grocery,Database,Central,383.0,21569.0
2026-10-26,Sports,Storage,Central,1780.0,9403.0
2026-10-26,Fashion,CDN,Central,1834.0,7198.0
2026-10-26,Grocery,Compute,West,430.0,13800.0
2026-10-26,Pharmacy,Storage,West,2569.0,14694.0
2026-10-27,Electronics,Storage,East,552.0,3301.0
2026-10-27,Electronics,Database,East,381.0,19745.0
2026-10-27,Fashion,Compute,South,357.0,12029.0
2026-10-27,Beauty,Logging,East,556.0,1633.0
2026-10-27,Grocery,Compute,South,191.0,5237.0
2026-10-27,Fashion,Compute,Central,1033.0,36074.0
2026-10-27,Grocery,Storage,West,700.0,5083.0
2026-10-27,Beauty,Network,West,1501.0,6486.0
2026-10-27,Pharmacy,Compute,West,741.0,24583.0
2026-10-27,Grocery,Network,West,452.0,1597.0
2026-10-27,Grocery,Compute,South,1440.0,40770.0
2026-10-27,Sports,Compute,East,461.0,14053.0
2026-10-27,Grocery,AI/ML,Central,41.0,7556.0
2026-10-27,Home,Compute,West,1688.0,48078.0
2026-10-27,Toys,Compute,Central,491.0,12123.0
2026-10-27,Grocery,Monitoring,South,238.0,1889.0
2026-10-28,Toys,Compute,South,864.0,31397.0
2026-10-28,Grocery,Database,South,544.0,34771.0
2026-10-28,Toys,Storage,East,384.0,2035.0
2026-10-28,Grocery,Database,South,311.0,20647.0
2026-10-28,Grocery,CDN,East,1003.0,5076.0
2026-10-28,Beauty,Network,West,1274.0,3842.0
2026-10-28,Beauty,Storage,South,1103.0,6709.0
2026-10-28,Toys,Network,North,811.0,3600.0
2026-10-28,Toys,Compute,West,529.0,15164.0
2026-10-28,Beauty,Network,East,354.0,1770.0
2026-10-28,Beauty,AI/ML,North,139.0,27197.0
2026-10-28,Grocery,Network,North,1297.0,4589.0
2026-10-29,Grocery,Database,North,519.0,30009.0
2026-10-29,Pharmacy,Storage,South,165.0,1094.0
2026-10-29,Fashion,Compute,East,354.0,9530.0
2026-10-29,Grocery,Compute,North,904.0,22106.0
2026-10-29,Electronics,Database,South,551.0,34670.0
2026-10-29,Home,CDN,South,702.0,4371.0
2026-10-29,Electronics,Storage,Central,1306.0,7738.0
2026-10-29,Pharmacy,Storage,West,1803.0,11001.0
2026-10-29,Sports,Compute,North,1464.0,41229.0
2026-10-29,Home,Network,North,347.0,1683.0
2026-10-30,Toys,Database,West,173.0,9469.0
2026-10-30,Electronics,Compute,North,663.0,20669.0
2026-10-30,Beauty,Monitoring,West,122.0,1047.0
2026-10-30,Pharmacy,Network,East,246.0,866.0
2026-10-30,Electronics,Compute,South,1294.0,41398.0
2026-10-30,Pharmacy,Compute,North,420.0,17004.0
2026-10-30,Grocery,Compute,South,803.0,21733.0
2026-10-30,Beauty,Storage,West,615.0,3783.0
2026-10-30,Grocery,Network,North,919.0,4251.0
2026-10-30,Fashion,Network,West,1456.0,5432.0
2026-10-30,Grocery,Compute,West,742.0,26573.0
2026-10-30,Fashion,Database,South,176.0,9267.0
2026-10-30,Toys,Compute,North,1562.0,53623.0
2026-10-31,Fashion,Database,North,421.0,22902.0
2026-10-31,Grocery,Logging,South,666.0,1881.0
2026-10-31,Toys,Monitoring,Central,853.0,6635.0
2026-10-31,Sports,Compute,East,861.0,27181.0
2026-10-31,Pharmacy,Database,West,424.0,23992.0
2026-10-31,Pharmacy,Database,North,667.0,39839.0
2026-10-31,Pharmacy,Network,South,551.0,2504.0
2026-10-31,Toys,Compute,East,680.0,20132.0
2026-10-31,Sports,Logging,North,567.0,1809.0
2026-10-31,Home,Network,East,1237.0,5197.0
2026-10-31,Toys,AI/ML,West,94.0,23616.0
2026-10-31,Fashion,Compute,North,354.0,12835.0
2026-10-31,Grocery,Storage,East,311.0,1811.0
2026-10-31,Toys,Database,South,217.0,11970.0
2026-10-31,Pharmacy,Compute,North,932.0,29967.0
2026-10-31,Toys,Storage,Central,739.0,4995.0
2026-10-31,Pharmacy,Compute,Central,858.0,33851.0
2026-10-31,Home,Storage,East,965.0,6427.0
2026-10-31,Sports,CDN,North,693.0,3284.0
2026-11-01,Fashion,CDN,North,458.0,2657.0
2026-11-01,Fashion,Storage,Central,656.0,3354.0
2026-11-01,Electronics,Database,Central,771.0,35929.0
2026-11-01,Home,Logging,East,637.0,1725.0
2026-11-01,Electronics,Storage,West,2495.0,15105.0
2026-11-01,Grocery,Logging,North,1400.0,4065.0
2026-11-01,Electronics,Storage,South,989.0,6466.0
2026-11-01,Pharmacy,Network,North,855.0,2399.0
2026-11-01,Electronics,Network,West,1534.0,6307.0
2026-11-01,Sports,Monitoring,East,1103.0,10276.0
2026-11-01,Electronics,Database,Central,314.0,14983.0
2026-11-01,Sports,Monitoring,West,174.0,1513.0
2026-11-01,Beauty,Compute,East,1448.0,40764.0
2026-11-01,Electronics,Storage,North,618.0,3088.0
2026-11-01,Grocery,Network,North,416.0,1696.0
2026-11-01,Electronics,Network,South,1177.0,5294.0
2026-11-02,Beauty,Storage,East,902.0,5051.0
2026-11-02,Sports,Compute,Central,515.0,16758.0
2026-11-02,Electronics,CDN,South,784.0,3927.0
2026-11-02,Grocery,Compute,Central,1426.0,43156.0
2026-11-02,Fashion,Storage,North,766.0,4418.0
2026-11-02,Electronics,Compute,North,355.0,9534.0
2026-11-02,Electronics,Compute,West,479.0,16399.0
2026-11-02,Fashion,Database,West,393.0,21241.0
2026-11-02,Grocery,Network,West,2766.0,10462.0
2026-11-02,Fashion,Network,Central,1107.0,4607.0
2026-11-02,Sports,Compute,West,767.0,14726.0
2026-11-02,Pharmacy,Network,South,925.0,3625.0
2026-11-02,Electronics,Compute,North,935.0,26014.0
2026-11-02,Home,Compute,South,1235.0,35772.0
2026-11-02,Electronics,Database,North,1242.0,66270.0
2026-11-03,Electronics,Network,North,416.0,1639.0
2026-11-03,Fashion,Storage,East,728.0,4402.0
2026-11-03,Electronics,Database,North,533.0,31736.0
2026-11-03,Pharmacy,Storage,South,1374.0,9086.0
2026-11-03,Home,Network,North,711.0,2545.0
2026-11-03,Toys,Compute,West,1457.0,50742.0
2026-11-03,Electronics,Storage,East,666.0,4656.0
2026-11-03,Fashion,Database,East,182.0,11065.0
2026-11-03,Toys,Logging,South,303.0,928.0
2026-11-03,Fashion,Network,East,3481.0,12844.0
2026-11-03,Grocery,Compute,South,368.0,11729.0
2026-11-04,Fashion,Storage,Central,574.0,3580.0
2026-11-04,Electronics,Compute,North,2600.0,95746.0
2026-11-04,Home,Storage,North,884.0,5795.0
2026-11-04,Fashion,Storage,East,1749.0,10262.0
2026-11-04,Electronics,Storage,West,669.0,4239.0
2026-11-04,Pharmacy,AI/ML,East,443.0,112128.0
2026-11-04,Electronics,Network,East,1403.0,6156.0
2026-11-04,Fashion,Storage,South,912.0,5290.0
2026-11-04,Sports,Storage,East,2163.0,13244.0
2026-11-04,Electronics,Compute,South,2894.0,103155.0
2026-11-05,Fashion,Storage,North,1557.0,8710.0
2026-11-05,Electronics,Database,North,963.0,51994.0
2026-11-05,Home,CDN,South,1947.0,10264.0
2026-11-05,Pharmacy,Storage,Central,326.0,2195.0
2026-11-05,Home,Storage,East,2281.0,12670.0
2026-11-05,Grocery,Network,West,1058.0,4518.0
2026-11-05,Sports,Network,East,400.0,1586.0
2026-11-05,Fashion,Compute,West,834.0,25454.0
2026-11-05,Grocery,Database,East,817.0,43544.0
2026-11-05,Electronics,Compute,West,198.0,6437.0
2026-11-05,Grocery,CDN,South,616.0,2948.0
2026-11-05,Grocery,CDN,North,470.0,2092.0
2026-11-05,Electronics,Compute,Central,805.0,27210.0
2026-11-05,Grocery,Monitoring,Central,320.0,2465.0
2026-11-06,Home,AI/ML,South,238.0,51751.0
2026-11-06,Fashion,Database,South,389.0,23617.0
2026-11-06,Home,Compute,South,531.0,16868.0
2026-11-06,Grocery,Monitoring,North,591.0,4700.0
2026-11-06,Sports,Network,East,627.0,2748.0
2026-11-06,Fashion,Monitoring,North,413.0,3702.0
2026-11-06,Sports,Storage,North,1008.0,6510.0
2026-11-06,Sports,Network,North,1360.0,5723.0
2026-11-06,Beauty,AI/ML,South,182.0,36673.0
2026-11-06,Beauty,Compute,East,405.0,12831.0
2026-11-06,Sports,Storage,Central,1065.0,6724.0
2026-11-06,Grocery,Database,Central,178.0,8814.0
2026-11-06,Grocery,Storage,South,1539.0,10486.0
2026-11-07,Sports,Database,South,430.0,27579.0
2026-11-07,Fashion,Compute,South,649.0,22776.0
2026-11-07,Home,Compute,West,418.0,14820.0
2026-11-07,Grocery,Network,West,566.0,2846.0
2026-11-07,Beauty,Storage,West,2008.0,11001.0
2026-11-07,Sports,Network,West,1462.0,5899.0
2026-11-07,Sports,CDN,North,377.0,2104.0
2026-11-07,Grocery,Compute,West,327.0,13937.0
2026-11-07,Pharmacy,Compute,West,1239.0,35874.0
2026-11-08,Beauty,Compute,East,274.0,9485.0
2026-11-08,Pharmacy,Database,North,1580.0,75505.0
2026-11-08,Fashion,Network,East,315.0,1167.0
2026-11-08,Electronics,CDN,South,2799.0,14309.0
2026-11-08,Beauty,Storage,North,1506.0,9566.0
2026-11-08,Home,Compute,West,688.0,20250.0
2026-11-08,Grocery,Storage,North,1172.0,7401.0
2026-11-08,Sports,Monitoring,South,386.0,3668.0
2026-11-08,Electronics,Monitoring,Central,114.0,852.0
2026-11-08,Electronics,Compute,North,270.0,8316.0
2026-11-08,Beauty,Database,West,737.0,35114.0
2026-11-08,Pharmacy,Compute,East,319.0,9204.0
2026-11-08,Grocery,Database,South,185.0,9349.0
2026-11-08,Pharmacy,Storage,South,1773.0,10719.0
2026-11-08,Grocery,Logging,East,953.0,2362.0
2026-11-08,Grocery,Storage,South,915.0,5584.0
2026-11-08,Fashion,Compute,West,277.0,10093.0
2026-11-09,Grocery,Database,South,244.0,15967.0
2026-11-09,Fashion,Database,South,452.0,21056.0
2026-11-09,Pharmacy,Compute,North,988.0,30922.0
2026-11-09,Toys,Logging,South,792.0,2430.0
2026-11-09,Home,Compute,North,387.0,14290.0
2026-11-09,Grocery,Database,South,169.0,8464.0
2026-11-09,Fashion,Database,West,488.0,32130.0
2026-11-09,Fashion,Storage,North,2462.0,14435.0
2026-11-09,Home,Network,East,1281.0,5595.0
2026-11-09,Grocery,Compute,South,1491.0,43179.0
2026-11-09,Grocery,Logging,West,849.0,2436.0
2026-11-09,Sports,Storage,Central,1920.0,13641.0
2026-11-09,Home,Storage,South,3019.0,16479.0
2026-11-09,Grocery,Compute,South,448.0,13719.0
2026-11-09,Beauty,Database,West,644.0,36126.0
2026-11-09,Home,Database,South,761.0,158840.0
2026-11-09,Sports,Compute,South,538.0,16576.0
2026-11-09,Electronics,Storage,South,1897.0,13973.0
2026-11-09,Grocery,Storage,North,303.0,1797.0
2026-11-09,Electronics,Storage,Central,1149.0,7354.0
2026-11-09,Home,Compute,West,348.0,11083.0
2026-11-10,Pharmacy,Storage,North,1121.0,5971.0
2026-11-10,Sports,Network,South,405.0,1455.0
2026-11-10,Sports,Compute,South,655.0,23148.0
2026-11-10,Electronics,Logging,West,293.0,990.0
2026-11-10,Toys,Monitoring,South,655.0,6133.0
2026-11-10,Beauty,Compute,South,436.0,12698.0
2026-11-10,Home,Monitoring,West,310.0,2071.0
2026-11-10,Grocery,Storage,East,849.0,5991.0
2026-11-10,Toys,Database,South,486.0,23811.0
2026-11-10,Electronics,Storage,East,365.0,2457.0
2026-11-10,Grocery,Compute,North,265.0,6856.0
2026-11-10,Electronics,Network,West,1446.0,5351.0
2026-11-10,Electronics,Storage,South,3334.0,20770.0
2026-11-11,Beauty,Monitoring,West,378.0,2826.0
2026-11-11,Toys,Network,North,661.0,18901.0
2026-11-11,Home,CDN,East,400.0,1475.0
2026-11-11,Electronics,Storage,West,4755.0,32697.0
2026-11-11,Beauty,Storage,Central,442.0,2709.0
2026-11-11,Pharmacy,Network,East,1287.0,5533.0
2026-11-11,Beauty,Compute,South,465.0,18326.0
2026-11-11,Pharmacy,Compute,North,1183.0,42070.0
2026-11-11,Toys,Logging,South,313.0,1001.0
2026-11-11,Home,Storage,East,339.0,1787.0
2026-11-12,Home,Database,West,210.0,12171.0
2026-11-12,Fashion,Monitoring,West,566.0,4591.0
2026-11-12,Fashion,Monitoring,South,382.0,3154.0
2026-11-12,Pharmacy,Compute,South,369.0,12310.0
2026-11-12,Fashion,Storage,South,964.0,4813.0
2026-11-12,Beauty,Storage,South,1710.0,9289.0
2026-11-12,Pharmacy,Database,North,588.0,36713.0
2026-11-12,Grocery,AI/ML,South,151.0,28875.0
2026-11-13,Grocery,Compute,South,683.0,22701.0
2026-11-13,Beauty,Network,West,699.0,2560.0
2026-11-13,Grocery,Compute,Central,1705.0,52728.0
2026-11-13,Grocery,Compute,North,833.0,28574.0
2026-11-13,Beauty,AI/ML,East,167.0,44192.0
2026-11-13,Electronics,Storage,East,674.0,4568.0
2026-11-13,Electronics,Storage,East,920.0,5798.0
2026-11-13,Grocery,CDN,East,268.0,1478.0
2026-11-13,Grocery,AI/ML,East,72.0,13600.0
2026-11-13,Home,Storage,North,1054.0,5818.0
2026-11-13,Electronics,Monitoring,East,599.0,4043.0
2026-11-14,Pharmacy,Database,West,175.0,10056.0
2026-11-14,Grocery,Database,West,586.0,35334.0
2026-11-14,Sports,Compute,North,394.0,12902.0
2026-11-14,Grocery,Network,East,541.0,2094.0
2026-11-14,Grocery,Network,East,498.0,2124.0
2026-11-14,Grocery,Storage,South,608.0,3561.0
2026-11-14,Grocery,Storage,East,845.0,6490.0
2026-11-14,Toys,Compute,South,301.0,8306.0
2026-11-14,Home,Monitoring,South,416.0,3157.0
2026-11-14,Grocery,Compute,Central,489.0,16069.0
2026-11-14,Electronics,Storage,East,288.0,1483.0
2026-11-14,Grocery,Database,East,461.0,25506.0
2026-11-15,Sports,AI/ML,West,59.0,12094.0
2026-11-15,Beauty,Compute,North,475.0,16065.0
2026-11-15,Sports,Network,West,781.0,2799.0
2026-11-15,Electronics,AI/ML,East,281.0,57591.0
2026-11-15,Grocery,Storage,East,1223.0,7847.0
2026-11-15,Sports,Compute,South,304.0,10313.0
2026-11-15,Beauty,Compute,West,543.0,17951.0
2026-11-15,Sports,Compute,Central,491.0,15291.0
2026-11-15,Grocery,Compute,South,761.0,25898.0
2026-11-15,Electronics,Storage,North,951.0,4783.0
2026-11-15,Home,Compute,East,417.0,14029.0
2026-11-16,Fashion,Compute,South,389.0,12424.0
2026-11-16,Pharmacy,Database,East,724.0,45987.0
2026-11-16,Grocery,Compute,West,390.0,9791.0
2026-11-16,Electronics,Database,North,491.0,23840.0
2026-11-16,Home,Compute,South,1089.0,39179.0
2026-11-16,Home,Network,Central,357.0,1199.0
2026-11-16,Sports,Monitoring,North,732.0,5862.0
2026-11-16,Electronics,Monitoring,East,139.0,1274.0
2026-11-16,Fashion,Network,East,1760.0,7078.0
2026-11-16,Grocery,Network,North,1202.0,4658.0
2026-11-16,Home,Monitoring,North,1190.0,10011.0
2026-11-16,Fashion,Storage,South,1003.0,5985.0
2026-11-17,Home,Logging,South,695.0,2426.0
2026-11-17,Pharmacy,Database,West,314.0,18710.0
2026-11-17,Fashion,Monitoring,East,451.0,3089.0
2026-11-17,Pharmacy,Compute,North,705.0,21524.0
2026-11-17,Fashion,Database,Central,489.0,25189.0
2026-11-17,Grocery,Compute,East,510.0,15991.0
2026-11-17,Beauty,Monitoring,West,215.0,1816.0
2026-11-17,Fashion,Compute,North,419.0,14656.0
2026-11-17,Toys,Compute,West,1669.0,58806.0
2026-11-17,Beauty,Logging,West,286.0,881.0
2026-11-17,Sports,Database,East,389.0,23931.0
2026-11-17,Beauty,Storage,South,1542.0,7611.0
2026-11-17,Fashion,Storage,Central,1344.0,8329.0
2026-11-17,Grocery,Network,South,1258.0,5304.0
2026-11-18,Electronics,Database,West,627.0,31624.0
2026-11-18,Fashion,Storage,South,1580.0,10727.0
2026-11-18,Grocery,Compute,North,1475.0,45687.0
2026-11-18,Pharmacy,Database,North,257.0,14901.0
2026-11-18,Electronics,Compute,West,666.0,15954.0
2026-11-18,Toys,Compute,South,280.0,8877.0
2026-11-18,Sports,Compute,South,538.0,14012.0
2026-11-18,Home,Monitoring,East,271.0,2557.0
2026-11-18,Grocery,Network,South,1297.0,5764.0
2026-11-18,Fashion,Network,East,1155.0,4382.0
2026-11-18,Fashion,AI/ML,West,175.0,38890.0
2026-11-18,Toys,Logging,Central,633.0,1679.0
2026-11-18,Electronics,CDN,West,405.0,1969.0
2026-11-18,Fashion,Monitoring,East,144.0,1337.0
2026-11-19,Home,Database,South,766.0,41656.0
2026-11-19,Pharmacy,Monitoring,West,347.0,3104.0
2026-11-19,Pharmacy,AI/ML,East,344.0,63683.0
2026-11-19,Fashion,Network,North,1297.0,4273.0
2026-11-19,Home,Database,South,946.0,51617.0
2026-11-19,Fashion,Monitoring,North,800.0,6118.0
2026-11-19,Electronics,Compute,West,317.0,8162.0
2026-11-19,Electronics,Compute,North,361.0,10995.0
2026-11-19,Home,CDN,South,722.0,4584.0
2026-11-19,Electronics,Logging,East,717.0,2354.0
2026-11-19,Grocery,Monitoring,North,636.0,4871.0
2026-11-19,Grocery,Compute,North,1317.0,40264.0
2026-11-19,Home,Database,South,238.0,11980.0
2026-11-19,Home,Compute,North,578.0,16596.0
2026-11-20,Grocery,Database,Central,538.0,31995.0
2026-11-20,Home,Database,Central,401.0,19517.0
2026-11-20,Electronics,Compute,South,411.0,12053.0
2026-11-20,Beauty,Storage,West,991.0,5791.0
2026-11-20,Beauty,Database,North,148.0,6631.0
2026-11-20,Beauty,Compute,Central,1147.0,39699.0
2026-11-20,Toys,Compute,Central,951.0,25997.0
2026-11-20,Beauty,CDN,North,405.0,1856.0
2026-11-20,Grocery,Compute,South,465.0,13777.0
2026-11-20,Fashion,Monitoring,South,575.0,4999.0
2026-11-21,Fashion,Compute,West,1452.0,44376.0
2026-11-21,Home,Storage,North,4044.0,28525.0
2026-11-21,Beauty,Storage,North,1018.0,4844.0
2026-11-21,Home,Network,North,2012.0,7579.0
2026-11-21,Sports,Storage,West,1144.0,6800.0
2026-11-21,Fashion,Compute,East,861.0,23034.0
2026-11-21,Home,Compute,South,1525.0,138652.0
2026-11-21,Grocery,Compute,North,339.0,10849.0
2026-11-21,Home,CDN,East,687.0,3952.0
2026-11-21,Fashion,Monitoring,Central,238.0,1959.0
2026-11-21,Beauty,Monitoring,North,458.0,3431.0
2026-11-22,Home,Database,East,329.0,21417.0
2026-11-22,Home,AI/ML,East,254.0,63669.0
2026-11-22,Fashion,Network,West,811.0,3340.0
2026-11-22,Pharmacy,AI/ML,North,106.0,17746.0
2026-11-22,Beauty,Compute,Central,756.0,25700.0
2026-11-22,Beauty,Compute,North,749.0,26649.0
2026-11-22,Grocery,Compute,South,663.0,20777.0
2026-11-22,Grocery,Monitoring,South,715.0,4767.0
2026-11-22,Toys,AI/ML,Central,67.0,14227.0
2026-11-22,Home,AI/ML,North,210.0,40492.0
2026-11-22,Home,Storage,Central,580.0,3213.0
2026-11-22,Grocery,CDN,Central,1129.0,5775.0
2026-11-22,Home,Compute,West,318.0,34678.0
2026-11-22,Sports,Logging,East,218.0,590.0
2026-11-22,Fashion,Compute,East,240.0,7779.0
2026-11-22,Home,Logging,West,398.0,1284.0
2026-11-23,Home,Storage,South,874.0,5507.0
2026-11-23,Home,Database,East,278.0,72703.0
2026-11-23,Sports,Monitoring,Central,484.0,4580.0
2026-11-23,Sports,Compute,East,718.0,23792.0
2026-11-23,Grocery,Database,North,389.0,19420.0
2026-11-23,Beauty,CDN,South,239.0,1092.0
2026-11-23,Electronics,Network,West,1015.0,4835.0
2026-11-23,Electronics,Storage,North,473.0,3192.0
2026-11-23,Grocery,Database,East,180.0,8309.0
2026-11-23,Pharmacy,Network,West,929.0,3595.0
2026-11-23,Fashion,Compute,South,398.0,15209.0
2026-11-23,Electronics,Monitoring,North,319.0,3378.0
2026-11-24,Fashion,Database,West,614.0,34241.0
2026-11-24,Electronics,Compute,South,387.0,13638.0
2026-11-24,Electronics,Compute,West,1000.0,30636.0
2026-11-24,Fashion,Network,North,687.0,2292.0
2026-11-24,Home,Compute,East,429.0,17745.0
2026-11-24,Fashion,CDN,East,513.0,2397.0
2026-11-24,Pharmacy,Storage,Central,410.0,2661.0
2026-11-24,Grocery,Storage,South,2529.0,16844.0
2026-11-25,Grocery,Database,East,263.0,11262.0
2026-11-25,Fashion,Compute,Central,271.0,7146.0
2026-11-25,Electronics,Storage,South,728.0,5244.0
2026-11-25,Home,Compute,North,252.0,28896.0
2026-11-25,Beauty,Logging,North,333.0,1156.0
2026-11-25,Home,Compute,North,1214.0,28187.0
2026-11-25,Fashion,Storage,South,1316.0,8985.0
2026-11-25,Fashion,Storage,West,502.0,2946.0
2026-11-25,Sports,Logging,South,1517.0,4592.0
2026-11-25,Fashion,Compute,South,787.0,17935.0
2026-11-25,Toys,Network,South,344.0,1458.0
2026-11-25,Grocery,Network,South,1559.0,6487.0
2026-11-25,Home,Database,Central,212.0,13141.0
2026-11-25,Pharmacy,Compute,West,253.0,9051.0
2026-11-25,Sports,Storage,North,848.0,5520.0
2026-11-25,Home,Compute,East,425.0,13223.0
