Date,Retail_Department,Service_Type,Region,Usage_Units,Cost_INR
2025-11-10,Fashion,Database,East,774.0,41678.71
2025-11-10,Toys,Logging,West,288.0,913.15
2025-11-10,Fashion,AI/ML,South,889.0,181954.26
2025-11-10,Grocery,Storage,Central,465.0,2987.14
2025-11-10,Fashion,Monitoring,West,567.0,4108.44
2025-11-10,Toys,Network,South,526.0,2002.3
2025-11-10,Grocery,Compute,East,1110.0,32256.66
2025-11-10,Pharmacy,CDN,North,1691.0,8094.94
2025-11-10,Fashion,CDN,Central,295.0,1364.96
2025-11-10,Grocery,Storage,East,582.0,3552.15
2025-11-10,Home,Compute,East,222.0,7011.85
2025-11-10,Electronics,Database,West,564.0,33028.54
2025-11-10,Sports,Database,East,1693.0,88852.69
2025-11-10,Beauty,Network,East,1252.0,5009.91
2025-11-10,Pharmacy,Network,East,681.0,2782.42
2025-11-11,Sports,Compute,West,400.0,11649.57
2025-11-11,Grocery,Monitoring,Central,855.0,6666.79
2025-11-11,Fashion,Compute,South,562.0,18364.48
2025-11-11,Beauty,Network,South,673.0,2812.72
2025-11-11,Electronics,Database,East,1231.0,64013.76
2025-11-11,Sports,Monitoring,Central,564.0,4091.26
2025-11-11,Grocery,Storage,South,2983.0,18179.02
2025-11-11,Electronics,Monitoring,North,982.0,7236.62
2025-11-11,Electronics,Database,South,255.0,14075.33
2025-11-11,Pharmacy,Monitoring,West,930.0,8590.73
2025-11-11,Beauty,Monitoring,East,2176.0,18504.03
2025-11-11,Toys,Monitoring,East,285.0,2497.53
2025-11-11,Fashion,AI/ML,South,589.0,130433.01
2025-11-11,Toys,Storage,West,883.0,4619.48
2025-11-11,Grocery,AI/ML,West,397.0,93097.28
2025-11-11,Home,Database,West,561.0,32591.57
2025-11-11,Beauty,Storage,East,348.0,1983.19
2025-11-11,Sports,Network,West,218.0,875.24
2025-11-11,Sports,AI/ML,North,262.0,59945.51
2025-11-11,Fashion,Compute,East,1040.0,32080.49
2025-11-11,Grocery,CDN,South,262.0,1094.89
2025-11-11,Beauty,Compute,West,756.0,25657.72
2025-11-11,Toys,Logging,East,233.0,660.47
2025-11-11,Toys,Database,North,341.0,20102.01
2025-11-11,Electronics,CDN,East,1052.0,4987.06
2025-11-11,Pharmacy,Monitoring,Central,932.0,6407.19
2025-11-11,Electronics,Storage,Central,229.0,1377.08
2025-11-11,Pharmacy,Network,North,1188.0,4445.53
2025-11-11,Sports,Compute,West,355.0,10453.76
2025-11-11,Toys,CDN,West,410.0,2043.19
2025-11-11,Home,Compute,South,797.0,25643.35
2025-11-11,Grocery,AI/ML,West,1585.0,270507.93
2025-11-11,Fashion,Compute,West,1171.0,39080.5
2025-11-11,Toys,Storage,South,629.0,3630.92
2025-11-11,Home,Network,South,2329.0,10078.53
2025-11-11,Electronics,Storage,East,1160.0,6227.93
2025-11-11,Fashion,Compute,East,664.0,19312.18
2025-11-11,Sports,Compute,West,1417.0,47638.61
2025-11-11,Fashion,Monitoring,West,772.0,5397.97
2025-11-11,Pharmacy,CDN,Central,1729.0,8250.14
2025-11-11,Electronics,Network,West,603.0,2763.66
2025-11-11,Toys,Logging,West,548.0,1802.01
2025-11-11,Electronics,CDN,East,293.0,1567.03
2025-11-11,Toys,Logging,North,1124.0,3554.65
2025-11-11,Toys,Logging,West,904.0,2327.06
2025-11-11,Beauty,Compute,West,539.0,17807.55
2025-11-11,Home,AI/ML,West,1206.0,255008.62
2025-11-11,Fashion,Database,North,493.0,26114.39
2025-11-11,Grocery,CDN,East,522.0,2739.63
2025-11-11,Electronics,Database,West,665.0,38991.75
2025-11-11,Sports,Storage,Central,988.0,5610.91
2025-11-11,Pharmacy,Monitoring,Central,585.0,4705.32
2025-11-11,Fashion,Database,East,326.0,17071.91
2025-11-11,Electronics,Network,West,849.0,3346.89
2025-11-11,Toys,AI/ML,North,1116.0,223359.73
2025-11-11,Toys,AI/ML,Central,833.0,190042.36
2025-11-11,Electronics,Logging,South,1758.0,4636.67
2025-11-11,Sports,CDN,West,621.0,3580.22
2025-11-11,Pharmacy,Compute,North,435.0,14286.28
2025-11-11,Beauty,CDN,North,829.0,5070.44
2025-11-11,Sports,CDN,South,1206.0,5490.05
2025-11-11,Sports,Network,South,506.0,1689.24
2025-11-11,Electronics,Database,South,258.0,16357.71
2025-11-11,Electronics,Network,South,588.0,2033.97
2025-11-11,Sports,Compute,North,821.0,28325.53
2025-11-11,Grocery,Monitoring,North,153.0,1319.86
2025-11-11,Electronics,CDN,Central,1023.0,4523.32
2025-11-11,Beauty,Compute,West,718.0,25020.6
2025-11-11,Fashion,Storage,East,939.0,4947.09
2025-11-11,Electronics,Compute,Central,1173.0,39896.15
2025-11-11,Home,Monitoring,East,672.0,5194.5
2025-11-11,Electronics,AI/ML,Central,849.0,198137.0
2025-11-11,Grocery,Storage,South,1058.0,7077.85
2025-11-11,Home,Storage,West,520.0,2720.61
2025-11-11,Electronics,Storage,West,1272.0,7581.17
2025-11-11,Beauty,Storage,South,136.0,746.46
2025-11-11,Home,Logging,West,896.0,2992.2
2025-11-11,Grocery,Logging,South,123.0,353.49
2025-11-11,Grocery,Database,North,594.0,36632.97
2025-11-11,Toys,Compute,Central,1408.0,44136.62
2025-11-11,Grocery,Storage,West,583.0,3608.48
2025-11-11,Pharmacy,Database,East,1655.0,106810.41
2025-11-11,Toys,Compute,Central,484.0,16066.45
2025-11-11,Grocery,Network,South,851.0,3392.09
2025-11-11,Toys,Monitoring,East,789.0,6191.22
2025-11-11,Beauty,CDN,West,351.0,1916.53
2025-11-11,Sports,Database,South,788.0,46846.98
2025-11-11,Fashion,Database,East,1946.0,100961.8
2025-11-11,Grocery,Monitoring,South,874.0,7407.48
2025-11-11,Pharmacy,AI/ML,West,722.0,146323.06
2025-11-11,Fashion,Compute,West,278.0,8576.32
2025-11-11,Sports,Storage,North,851.0,4936.96
2025-11-11,Toys,Logging,West,315.0,923.11
2025-11-11,Electronics,AI/ML,South,456.0,84085.76
2025-11-11,Fashion,CDN,West,354.0,1801.54
2025-11-11,Grocery,Network,South,854.0,3310.63
2025-11-11,Pharmacy,Monitoring,North,784.0,6333.12
2025-11-11,Home,Compute,Central,555.0,16901.78
2025-11-11,Fashion,Storage,North,681.0,3906.0
2025-11-11,Toys,Monitoring,Central,525.0,4693.41
2025-11-11,Toys,Database,West,1209.0,67547.02
2025-11-11,Sports,Compute,South,724.0,23851.32
2025-11-11,Beauty,CDN,Central,1251.0,6747.15
2025-11-11,Electronics,Monitoring,West,709.0,6038.05
2025-11-11,Fashion,Logging,East,1520.0,4609.3
2025-11-11,Grocery,AI/ML,Central,1264.0,284018.77
2025-11-11,Sports,Database,South,663.0,35762.48
2025-11-11,Beauty,CDN,North,844.0,4093.75
2025-11-11,Fashion,Compute,Central,509.0,16856.76
2025-11-11,Pharmacy,Logging,South,950.0,3201.49
2025-11-11,Grocery,Monitoring,South,838.0,7177.17
2025-11-11,Home,AI/ML,West,1202.0,270448.08
2025-11-11,Pharmacy,Database,West,859.0,45571.79
2025-11-11,Home,Monitoring,Central,2207.0,18892.16
2025-11-11,Home,Monitoring,East,602.0,4490.85
2025-11-11,Beauty,Monitoring,Central,621.0,5365.56
2025-11-11,Pharmacy,Network,North,308.0,1187.45
2025-11-11,Sports,Compute,West,278.0,8404.59
2025-11-11,Toys,Logging,East,480.0,1545.75
2025-11-11,Grocery,CDN,Central,634.0,3719.96
2025-11-11,Home,Network,North,598.0,2360.08
2025-11-11,Beauty,Network,East,350.0,1372.62
2025-11-12,Beauty,Logging,South,521.0,1845.3
2025-11-12,Fashion,Compute,East,341.0,10739.62
2025-11-12,Toys,Monitoring,Central,958.0,7644.3
2025-11-12,Home,Network,East,468.0,2094.17
2025-11-12,Toys,AI/ML,West,672.0,133024.7
2025-11-12,Pharmacy,Storage,Central,490.0,3077.34
2025-11-12,Toys,Monitoring,West,523.0,4442.86
2025-11-12,Beauty,CDN,Central,498.0,2586.53
2025-11-12,Fashion,Monitoring,Central,721.0,5781.92
2025-11-12,Toys,Compute,South,396.0,13118.03
2025-11-12,Fashion,AI/ML,Central,650.0,138054.39
2025-11-12,Pharmacy,CDN,West,974.0,5414.52
2025-11-12,Fashion,AI/ML,South,362.0,76735.18
2025-11-12,Grocery,Network,South,243.0,937.31
2025-11-12,Pharmacy,Database,East,589.0,34342.29
2025-11-12,Home,Logging,North,476.0,1170.63
2025-11-12,Sports,Logging,East,1467.0,4816.99
2025-11-12,Toys,Compute,North,900.0,26711.96
2025-11-12,Beauty,Network,Central,342.0,1227.23
2025-11-12,Beauty,Monitoring,East,447.0,3719.23
2025-11-12,Pharmacy,Compute,East,1850.0,54788.54
2025-11-12,Fashion,Monitoring,North,494.0,4333.77
2025-11-12,Grocery,Monitoring,North,1037.0,8459.48
2025-11-12,Electronics,CDN,South,389.0,2309.31
2025-11-12,Toys,Network,South,351.0,1575.35
2025-11-12,Electronics,AI/ML,South,1127.0,237624.33
2025-11-12,Home,CDN,West,196.0,940.3
2025-11-12,Fashion,AI/ML,West,542.0,108863.84
2025-11-12,Pharmacy,Monitoring,Central,1160.0,9346.47
2025-11-12,Beauty,Database,Central,1133.0,61914.29
2025-11-12,Pharmacy,AI/ML,North,792.0,170755.1
2025-11-12,Home,Storage,East,1594.0,9309.3
2025-11-12,Beauty,Logging,East,414.0,1291.41
2025-11-12,Electronics,CDN,West,676.0,3488.68
2025-11-12,Electronics,CDN,North,946.0,4406.17
2025-11-12,Beauty,Logging,East,728.0,2687.83
2025-11-12,Pharmacy,Monitoring,West,186.0,1375.55
2025-11-12,Home,Logging,Central,403.0,1211.05
2025-11-12,Electronics,AI/ML,South,615.0,147930.69
2025-11-12,Home,Compute,West,581.0,20691.58
2025-11-12,Electronics,Storage,South,970.0,6523.72
2025-11-12,Home,Database,West,1453.0,78227.29
2025-11-12,Home,Monitoring,North,1195.0,10158.69
2025-11-12,Beauty,Monitoring,West,657.0,5967.32
2025-11-12,Pharmacy,Storage,South,456.0,2832.93
2025-11-12,Toys,AI/ML,North,1447.0,304610.38
2025-11-12,Pharmacy,Compute,North,744.0,23395.14
2025-11-12,Sports,Monitoring,West,3833.0,31078.35
2025-11-12,Home,Storage,South,2058.0,11024.03
2025-11-12,Toys,Compute,South,1284.0,37034.88
2025-11-12,Fashion,Logging,Central,901.0,3030.37
2025-11-12,Toys,CDN,West,484.0,2726.77
2025-11-12,Grocery,Storage,North,595.0,3880.52
2025-11-12,Pharmacy,Storage,North,409.0,2123.13
2025-11-12,Toys,Compute,Central,450.0,15246.39
2025-11-12,Sports,Logging,Central,611.0,1731.14
2025-11-12,Electronics,Logging,South,739.0,2129.24
2025-11-12,Pharmacy,Database,East,500.0,32192.63
2025-11-12,Electronics,Storage,Central,1406.0,8645.11
2025-11-12,Home,Storage,South,983.0,5924.55
2025-11-12,Fashion,Network,North,349.0,1427.09
2025-11-12,Sports,Logging,Central,744.0,2217.2
2025-11-12,Home,Storage,East,851.0,4896.94
2025-11-12,Electronics,Storage,South,629.0,4426.31
2025-11-12,Pharmacy,Database,West,421.0,22090.55
2025-11-12,Electronics,CDN,North,569.0,2924.36
2025-11-12,Grocery,Database,East,789.0,43607.39
2025-11-12,Home,Network,East,457.0,1969.58
2025-11-12,Fashion,Storage,South,866.0,5149.45
2025-11-12,Home,CDN,West,636.0,3289.16
2025-11-12,Sports,Monitoring,West,729.0,5141.88
2025-11-12,Grocery,Logging,South,604.0,1791.14
2025-11-12,Sports,Compute,South,243.0,8608.05
2025-11-12,Toys,Database,South,1681.0,94050.94
2025-11-12,Fashion,Logging,East,823.0,2524.01
2025-11-12,Grocery,AI/ML,East,264.0,61275.37
2025-11-12,Beauty,Network,Central,1407.0,5641.0
2025-11-12,Home,Network,West,902.0,2888.59
2025-11-12,Pharmacy,Storage,South,799.0,5324.18
2025-11-12,Grocery,Compute,South,377.0,12508.69
2025-11-12,Fashion,Network,South,604.0,3007.9
2025-11-12,Grocery,Database,South,225.0,12065.25
2025-11-12,Grocery,Database,Central,813.0,45153.88
2025-11-12,Grocery,CDN,North,1329.0,7120.9
2025-11-12,Grocery,Monitoring,East,486.0,4158.23
2025-11-12,Sports,Logging,West,1468.0,4060.86
2025-11-12,Toys,Logging,West,383.0,1167.3
2025-11-12,Electronics,Database,West,723.0,40012.85
2025-11-12,Toys,CDN,Central,793.0,4002.48
2025-11-12,Toys,Storage,Central,502.0,3349.61
2025-11-12,Toys,AI/ML,West,298.0,66249.22
2025-11-12,Electronics,Compute,West,673.0,24776.73
2025-11-12,Beauty,Storage,West,474.0,2889.76
2025-11-12,Home,Storage,East,563.0,3580.5
2025-11-12,Pharmacy,CDN,North,544.0,2715.04
2025-11-12,Sports,Storage,Central,680.0,4396.49
2025-11-12,Grocery,Database,North,757.0,34593.89
2025-11-12,Home,Monitoring,Central,477.0,3978.27
2025-11-12,Home,Logging,Central,890.0,2538.14
2025-11-12,Grocery,Network,South,971.0,4009.21
2025-11-12,Home,AI/ML,Central,725.0,170121.96
2025-11-12,Electronics,Logging,North,155.0,538.01
2025-11-12,Fashion,Logging,East,1322.0,3246.4
2025-11-12,Toys,Compute,North,1145.0,33809.85
2025-11-12,Sports,Compute,North,374.0,12411.37
2025-11-12,Electronics,AI/ML,North,594.0,123624.69
2025-11-12,Electronics,CDN,Central,598.0,2776.78
2025-11-12,Fashion,Monitoring,South,1288.0,11795.76
2025-11-12,Toys,Storage,West,537.0,2505.82
2025-11-12,Sports,Storage,East,387.0,2258.31
2025-11-12,Toys,Storage,West,142.0,853.13
2025-11-12,Pharmacy,Database,West,793.0,51497.57
2025-11-12,Grocery,CDN,South,1014.0,5046.82
2025-11-12,Beauty,AI/ML,Central,658.0,127040.23
2025-11-12,Pharmacy,Compute,North,1370.0,47799.38
2025-11-12,Electronics,AI/ML,North,841.0,186056.96
2025-11-12,Fashion,Logging,North,243.0,690.07
2025-11-12,Toys,CDN,West,441.0,2176.53
2025-11-12,Toys,Storage,West,616.0,4075.69
2025-11-12,Sports,Monitoring,East,1442.0,10526.15
2025-11-12,Home,Monitoring,West,620.0,4674.19
2025-11-12,Sports,CDN,West,3150.0,17460.35
2025-11-12,Sports,Compute,East,367.0,11047.6
2025-11-12,Home,Logging,West,3122.0,9454.81
2025-11-12,Fashion,Storage,North,814.0,4949.44
2025-11-12,Fashion,Database,West,327.0,17984.22
2025-11-12,Grocery,CDN,Central,269.0,1331.34
2025-11-12,Beauty,Storage,East,762.0,4911.12
2025-11-12,Pharmacy,Compute,North,439.0,14976.22
2025-11-12,Pharmacy,Storage,North,1254.0,7286.15
2025-11-12,Beauty,Database,West,674.0,40560.63
2025-11-12,Grocery,Compute,East,2280.0,64828.87
2025-11-12,Grocery,Network,Central,1201.0,4887.76
2025-11-12,Home,CDN,South,737.0,4100.98
2025-11-12,Fashion,Logging,West,1440.0,4462.68
2025-11-12,Electronics,AI/ML,West,772.0,201135.4
2025-11-12,Fashion,CDN,South,542.0,2052.77
2025-11-12,Beauty,AI/ML,East,1616.0,351613.97
2025-11-12,Toys,CDN,Central,197.0,1140.92
2025-11-12,Sports,Compute,Central,1458.0,44672.18
2025-11-12,Grocery,Network,West,515.0,1965.75
2025-11-12,Home,Monitoring,South,635.0,5031.15
2025-11-13,Pharmacy,Logging,North,592.0,1697.58
2025-11-13,Home,Database,Central,1695.0,91809.56
2025-11-13,Home,AI/ML,West,456.0,99438.85
2025-11-13,Sports,Logging,South,472.0,1283.22
2025-11-13,Sports,Network,East,796.0,3168.14
2025-11-13,Beauty,Network,South,475.0,1851.45
2025-11-13,Home,Monitoring,Central,247.0,1809.71
2025-11-13,Pharmacy,Logging,West,830.0,2818.23
2025-11-13,Electronics,AI/ML,West,922.0,190728.56
2025-11-13,Home,AI/ML,South,1490.0,312780.1
2025-11-13,Fashion,Compute,North,1044.0,36380.96
2025-11-13,Sports,Storage,South,1616.0,10622.25
2025-11-13,Home,Compute,Central,601.0,19042.91
2025-11-13,Toys,Network,North,797.0,2983.59
2025-11-13,Home,Network,North,902.0,3914.38
2025-11-13,Fashion,Monitoring,South,520.0,4538.85
2025-11-13,Grocery,Logging,East,1458.0,4389.3
2025-11-13,Sports,CDN,Central,617.0,2926.63
2025-11-13,Beauty,Compute,West,1594.0,54023.82
2025-11-13,Fashion,Logging,East,769.0,2188.62
2025-11-13,Pharmacy,Storage,East,1235.0,7125.61
2025-11-13,Sports,Network,East,610.0,2619.24
2025-11-13,Beauty,Monitoring,Central,733.0,6006.19
2025-11-13,Home,Database,North,3754.0,211531.48
2025-11-13,Beauty,Database,West,860.0,45464.7
2025-11-13,Grocery,CDN,West,1250.0,5671.14
2025-11-13,Beauty,CDN,East,284.0,1529.17
2025-11-13,Toys,Database,South,440.0,26619.69
2025-11-13,Grocery,Monitoring,South,499.0,4644.8
2025-11-13,Home,Database,North,691.0,38105.44
2025-11-13,Sports,Monitoring,North,271.0,2365.24
2025-11-13,Fashion,Network,West,601.0,2421.52
2025-11-13,Sports,CDN,South,212.0,1079.54
2025-11-13,Grocery,Storage,South,985.0,6190.21
2025-11-13,Sports,Storage,East,602.0,3521.67
2025-11-13,Beauty,Compute,East,1131.0,33499.85
2025-11-13,Pharmacy,Monitoring,West,549.0,4836.0
2025-11-13,Pharmacy,CDN,Central,407.0,2303.34
2025-11-13,Grocery,Network,Central,733.0,3013.49
2025-11-13,Sports,Monitoring,West,244.0,1805.8
2025-11-13,Home,Network,Central,363.0,1680.07
2025-11-13,Pharmacy,Logging,Central,504.0,1511.48
2025-11-13,Toys,Compute,South,2396.0,78381.65
2025-11-13,Fashion,Network,Central,1233.0,4657.04
2025-11-13,Sports,AI/ML,South,298.0,71230.69
2025-11-13,Sports,CDN,South,5860.0,26149.67
2025-11-13,Sports,CDN,North,238.0,1290.2
2025-11-13,Grocery,Compute,South,1017.0,36732.64
2025-11-13,Pharmacy,Database,South,966.0,63155.34
2025-11-13,Grocery,Storage,East,1064.0,6363.17
2025-11-13,Fashion,AI/ML,West,176.0,37072.05
2025-11-13,Sports,Compute,North,862.0,27886.62
2025-11-13,Electronics,Storage,West,322.0,1820.63
2025-11-13,Sports,CDN,East,379.0,1890.35
2025-11-13,Home,Logging,Central,334.0,1070.22
2025-11-13,Home,Monitoring,East,1098.0,8864.4
2025-11-13,Home,Monitoring,North,1036.0,9303.93
2025-11-13,Toys,Compute,South,230.0,7676.65
2025-11-13,Beauty,Storage,South,802.0,5043.77
2025-11-13,Beauty,AI/ML,West,1189.0,246458.11
2025-11-13,Beauty,Network,Central,1106.0,3911.2
2025-11-13,Fashion,Network,South,524.0,2009.76
2025-11-13,Fashion,AI/ML,East,362.0,69309.72
2025-11-13,Beauty,Logging,Central,256.0,700.62
2025-11-13,Home,CDN,Central,226.0,1038.7
2025-11-13,Home,Monitoring,West,908.0,8949.32
2025-11-13,Electronics,Logging,Central,744.0,2157.66
2025-11-13,Toys,Network,West,1275.0,5028.62
2025-11-13,Fashion,Monitoring,North,402.0,2925.28
2025-11-13,Electronics,CDN,North,1061.0,5806.88
2025-11-13,Beauty,Network,East,411.0,1611.05
2025-11-13,Beauty,Database,North,386.0,19364.43
2025-11-13,Beauty,Monitoring,Central,510.0,3969.65
2025-11-13,Sports,CDN,North,440.0,2413.83
2025-11-13,Beauty,Network,West,593.0,2384.71
2025-11-13,Fashion,Database,West,870.0,46313.42
2025-11-13,Home,CDN,Central,780.0,4068.75
2025-11-13,Toys,Database,South,829.0,37152.2
2025-11-13,Grocery,Network,South,613.0,2328.51
2025-11-13,Sports,Network,North,929.0,3376.5
2025-11-13,Sports,AI/ML,West,1055.0,213973.74
2025-11-13,Sports,Monitoring,West,823.0,6598.7
2025-11-13,Electronics,Storage,West,214.0,1483.74
2025-11-13,Beauty,Monitoring,East,398.0,3150.01
2025-11-13,Pharmacy,CDN,North,269.0,1432.31
2025-11-13,Electronics,AI/ML,East,600.0,140155.73
2025-11-13,Grocery,Network,Central,248.0,983.46
2025-11-13,Pharmacy,Database,West,453.0,24927.63
2025-11-13,Beauty,CDN,West,727.0,3562.04
2025-11-13,Toys,Logging,West,526.0,1410.29
2025-11-13,Pharmacy,Database,East,556.0,31233.12
2025-11-13,Electronics,Storage,Central,1064.0,7382.56
2025-11-13,Grocery,Compute,West,841.0,25377.67
2025-11-13,Sports,AI/ML,North,342.0,86707.31
2025-11-13,Home,Storage,Central,2276.0,14126.39
2025-11-13,Sports,Compute,North,1605.0,50557.21
2025-11-13,Sports,Database,Central,449.0,25903.64
2025-11-13,Fashion,Network,South,257.0,1132.35
2025-11-13,Sports,Logging,North,1504.0,4559.0
2025-11-13,Pharmacy,Storage,North,437.0,2436.26
2025-11-13,Sports,Monitoring,East,493.0,4334.82
2025-11-13,Toys,Database,North,884.0,53459.96
2025-11-13,Fashion,CDN,West,1916.0,8729.96
2025-11-13,Pharmacy,Network,West,550.0,2134.75
2025-11-13,Fashion,Monitoring,South,3575.0,29479.78
2025-11-13,Pharmacy,Database,East,671.0,38201.78
2025-11-13,Sports,Storage,South,1315.0,7766.43
2025-11-13,Sports,Database,West,1098.0,56541.54
2025-11-13,Grocery,CDN,South,385.0,1907.82
2025-11-13,Sports,AI/ML,North,1149.0,246309.32
2025-11-13,Toys,CDN,Central,1704.0,8565.13
2025-11-13,Grocery,Logging,West,476.0,1541.87
2025-11-13,Home,Network,North,490.0,1881.67
2025-11-13,Pharmacy,Monitoring,Central,1650.0,12817.34
2025-11-13,Electronics,Compute,East,854.0,29096.12
2025-11-13,Electronics,Logging,West,765.0,2289.54
2025-11-13,Fashion,Database,Central,609.0,35165.78
2025-11-13,Home,Network,Central,408.0,1536.33
2025-11-13,Beauty,Compute,South,1015.0,32062.36
2025-11-13,Toys,Database,West,1177.0,58916.48
2025-11-13,Electronics,Storage,South,516.0,3230.65
2025-11-13,Beauty,AI/ML,South,350.0,55692.65
2025-11-13,Grocery,Compute,South,374.0,13366.04
2025-11-13,Beauty,Network,South,1116.0,4294.92
2025-11-13,Sports,Network,West,349.0,1521.22
2025-11-13,Beauty,CDN,South,659.0,3496.81
2025-11-13,Pharmacy,AI/ML,East,1108.0,245716.38
2025-11-13,Sports,AI/ML,South,187.0,45597.16
2025-11-13,Beauty,Logging,Central,797.0,2384.85
2025-11-13,Beauty,Storage,North,1612.0,10513.83
2025-11-13,Grocery,Storage,South,823.0,5266.99
2025-11-13,Grocery,Storage,West,429.0,2646.98
2025-11-13,Beauty,Network,South,481.0,1962.72
2025-11-13,Fashion,Storage,West,340.0,1991.51
2025-11-13,Beauty,Monitoring,West,835.0,6869.64
2025-11-13,Beauty,Logging,East,1345.0,3456.09
2025-11-14,Pharmacy,Network,East,203.0,818.56
2025-11-14,Toys,Database,South,344.0,16979.38
2025-11-14,Beauty,Logging,North,1151.0,3147.1
2025-11-14,Home,AI/ML,West,656.0,134657.78
2025-11-14,Home,Compute,North,1293.0,43083.6
2025-11-14,Beauty,Network,South,1046.0,4537.48
2025-11-14,Home,CDN,West,1067.0,5089.74
2025-11-14,Sports,Database,West,423.0,20271.34
2025-11-14,Fashion,Monitoring,Central,502.0,4238.01
2025-11-14,Home,Monitoring,West,236.0,2073.5
2025-11-14,Sports,CDN,South,849.0,4198.69
2025-11-14,Fashion,Monitoring,North,547.0,4323.06
2025-11-14,Grocery,AI/ML,Central,283.0,60686.07
2025-11-14,Electronics,Database,North,599.0,37249.85
2025-11-14,Grocery,AI/ML,South,520.0,111837.83
2025-11-14,Fashion,Monitoring,East,755.0,6262.48
2025-11-14,Beauty,AI/ML,Central,333.0,69775.03
2025-11-14,Home,AI/ML,North,409.0,64611.54
2025-11-14,Toys,Storage,East,892.0,5124.14
2025-11-14,Electronics,AI/ML,South,359.0,72112.31
2025-11-14,Home,CDN,North,480.0,2430.04
2025-11-14,Toys,Logging,South,522.0,1565.86
2025-11-14,Fashion,AI/ML,South,355.0,77373.47
2025-11-14,Electronics,Monitoring,Central,698.0,5744.58
2025-11-14,Fashion,Monitoring,North,3125.0,25825.54
2025-11-14,Electronics,AI/ML,South,1647.0,331464.61
2025-11-14,Toys,AI/ML,East,669.0,136229.28
2025-11-14,Electronics,Database,North,439.0,21724.65
2025-11-14,Pharmacy,Database,West,801.0,40099.46
2025-11-14,Pharmacy,Monitoring,West,732.0,5363.98
2025-11-14,Home,Logging,East,761.0,2240.63
2025-11-14,Toys,Monitoring,Central,515.0,4621.53
2025-11-14,Sports,Logging,North,1103.0,3308.08
2025-11-14,Electronics,Logging,South,1541.0,4368.69
2025-11-14,Beauty,Database,West,913.0,46519.81
2025-11-14,Electronics,Storage,East,1033.0,6509.4
2025-11-14,Fashion,Logging,West,914.0,2547.6
2025-11-14,Beauty,Database,Central,322.0,16642.32
2025-11-14,Sports,Network,Central,587.0,2297.54
2025-11-14,Toys,AI/ML,North,492.0,105106.67
2025-11-14,Toys,Storage,North,1415.0,7961.18
2025-11-14,Grocery,Storage,North,459.0,2820.63
2025-11-14,Sports,Logging,Central,541.0,1420.27
2025-11-14,Pharmacy,CDN,North,543.0,2462.55
2025-11-14,Grocery,CDN,North,647.0,3546.1
2025-11-14,Pharmacy,Monitoring,South,1288.0,10154.11
2025-11-14,Sports,Network,Central,334.0,1389.04
2025-11-14,Electronics,Logging,Central,1136.0,3306.33
2025-11-14,Grocery,Logging,South,436.0,1152.75
2025-11-14,Fashion,Database,Central,2131.0,125134.48
2025-11-14,Sports,Database,Central,2748.0,139947.11
2025-11-14,Toys,AI/ML,North,566.0,123758.42
2025-11-14,Pharmacy,Compute,East,455.0,16968.92
2025-11-14,Electronics,Database,West,219.0,11619.08
2025-11-14,Grocery,Database,East,1247.0,73214.93
2025-11-14,Pharmacy,CDN,East,295.0,1582.64
2025-11-14,Grocery,Database,East,604.0,37282.82
2025-11-14,Toys,Compute,East,486.0,15490.49
2025-11-14,Sports,AI/ML,South,1213.0,235736.15
2025-11-14,Electronics,CDN,North,2747.0,13964.95
2025-11-14,Pharmacy,Logging,Central,1827.0,5764.34
2025-11-14,Grocery,Monitoring,South,484.0,4139.13
2025-11-14,Beauty,Storage,North,1399.0,8068.13
2025-11-14,Home,AI/ML,West,571.0,120259.45
2025-11-14,Fashion,Database,East,1234.0,69515.98
2025-11-14,Fashion,Logging,South,290.0,956.01
2025-11-14,Electronics,Logging,South,1616.0,5018.19
2025-11-14,Sports,Compute,East,1851.0,56135.49
2025-11-14,Sports,CDN,West,486.0,2409.92
2025-11-14,Toys,AI/ML,West,581.0,132780.24
2025-11-14,Pharmacy,Storage,South,653.0,3874.74
2025-11-14,Toys,Storage,East,472.0,2796.19
2025-11-14,Sports,Compute,South,218.0,6514.32
2025-11-14,Sports,Storage,East,1358.0,8245.69
2025-11-14,Grocery,Compute,North,986.0,28654.62
2025-11-14,Home,CDN,Central,1420.0,7250.46
2025-11-14,Sports,Storage,South,349.0,1919.05
2025-11-14,Grocery,Logging,North,310.0,931.69
2025-11-14,Beauty,Storage,East,490.0,2855.34
2025-11-14,Toys,CDN,Central,374.0,1615.93
2025-11-14,Pharmacy,Database,North,573.0,33361.41
2025-11-14,Fashion,Storage,Central,874.0,5660.9
2025-11-14,Electronics,Storage,Central,765.0,4976.13
2025-11-14,Beauty,Compute,North,495.0,15254.39
2025-11-14,Electronics,CDN,West,513.0,2664.41
2025-11-14,Grocery,Network,South,436.0,1716.35
2025-11-14,Beauty,Network,East,438.0,1649.58
2025-11-14,Fashion,Compute,South,998.0,30335.83
2025-11-14,Sports,Monitoring,Central,509.0,3864.97
2025-11-14,Sports,Storage,South,601.0,3567.96
2025-11-14,Electronics,CDN,North,446.0,2282.29
2025-11-14,Electronics,AI/ML,Central,891.0,212911.46
2025-11-14,Beauty,Logging,South,1306.0,3646.38
2025-11-14,Beauty,Monitoring,Central,960.0,7906.41
2025-11-14,Home,Network,East,1098.0,4851.17
